"zcta","county","tract","CountyName","ZIPName","pop20","afact"
"ZIP census tabulation area","County code","Tract","County name","ZIP Code name","Total population (2020 Census)","zcta-to-tract allocation factor"
"61564","17179","0218.01","Tazewell IL","South Pekin, IL (PO boxes)",1002,1 
"61565","17123","9613.00","Marshall IL","Sparland, IL",1346,0.9553 
"61565","17143","0037.00","Peoria IL","Sparland, IL",63,0.0447 
"61567","17125","9563.00","Mason IL","Topeka, IL",186,0.2884 
"61567","17125","9564.00","Mason IL","Topeka, IL",459,0.7116 
"61568","17179","0217.01","Tazewell IL","Tremont, IL",125,0.0288 
"61568","17179","0217.02","Tazewell IL","Tremont, IL",3574,0.8224 
"61568","17179","0219.00","Tazewell IL","Tremont, IL",295,0.0679 
"61568","17179","0220.00","Tazewell IL","Tremont, IL",352,0.081 
"61569","17057","9529.00","Fulton IL","Trivoli, IL",9,0.008 
"61569","17143","0040.00","Peoria IL","Trivoli, IL",879,0.7827 
"61569","17143","0049.02","Peoria IL","Trivoli, IL",235,0.2093 
"61570","17123","9614.00","Marshall IL","Washburn, IL",201,0.1169 
"61570","17123","9615.00","Marshall IL","Washburn, IL",149,0.0866 
"61570","17203","0301.00","Woodford IL","Washburn, IL",1370,0.7965 
"61571","17179","0212.01","Tazewell IL","Washington, IL",4344,0.1754 
"61571","17179","0212.03","Tazewell IL","Washington, IL",1946,0.0786 
"61571","17179","0216.03","Tazewell IL","Washington, IL",128,0.0052 
"61571","17179","0221.00","Tazewell IL","Washington, IL",3315,0.1339 
"61571","17179","0222.00","Tazewell IL","Washington, IL",4449,0.1796 
"61571","17179","0223.00","Tazewell IL","Washington, IL",6033,0.2436 
"61571","17179","0224.00","Tazewell IL","Washington, IL",4551,0.1838 
"61572","17095","0016.00","Knox IL","Yates City, IL",997,1 
"61602","17143","0009.00","Peoria IL","Peoria, IL",174,0.1452 
"61602","17143","0012.00","Peoria IL","Peoria, IL",722,0.6027 
"61602","17143","0016.00","Peoria IL","Peoria, IL",188,0.1569 
"61602","17143","0051.00","Peoria IL","Peoria, IL",114,0.0952 
"61603","17143","0012.00","Peoria IL","Peoria, IL",745,0.0481 
"61603","17143","0013.00","Peoria IL","Peoria, IL",1745,0.1126 
"61603","17143","0015.00","Peoria IL","Peoria, IL",1628,0.105 
"61603","17143","0016.00","Peoria IL","Peoria, IL",3027,0.1953 
"61603","17143","0024.00","Peoria IL","Peoria, IL",4533,0.2924 
"61603","17143","0025.00","Peoria IL","Peoria, IL",3381,0.2181 
"61603","17143","0026.00","Peoria IL","Peoria, IL",444,0.0286 
"61604","17143","0006.00","Peoria IL","Peoria, IL",459,0.0156 
"61604","17143","0016.00","Peoria IL","Peoria, IL",57,0.0019 
"61604","17143","0018.00","Peoria IL","Peoria, IL",58,0.002 
"61604","17143","0021.00","Peoria IL","Peoria, IL",4361,0.1486 
"61604","17143","0022.00","Peoria IL","Peoria, IL",4082,0.1391 
"61604","17143","0023.00","Peoria IL","Peoria, IL",1889,0.0644 
"61604","17143","0024.00","Peoria IL","Peoria, IL",12,0.0004 
"61604","17143","0025.00","Peoria IL","Peoria, IL",18,0.0006 
"61604","17143","0027.01","Peoria IL","Peoria, IL",3757,0.128 
"61604","17143","0027.02","Peoria IL","Peoria, IL",2460,0.0838 
"61604","17143","0041.02","Peoria IL","Peoria, IL",2003,0.0683 
"61604","17143","0044.00","Peoria IL","Peoria, IL",4346,0.1481 
"61604","17143","0045.00","Peoria IL","Peoria, IL",4679,0.1595 
"61604","17143","0048.01","Peoria IL","Peoria, IL",875,0.0298 
"61604","17143","0048.02","Peoria IL","Peoria, IL",288,0.0098 
"61605","17143","0002.00","Peoria IL","Peoria, IL",1513,0.1077 
"61605","17143","0003.00","Peoria IL","Peoria, IL",1792,0.1276 
"61605","17143","0006.00","Peoria IL","Peoria, IL",2101,0.1495 
"61605","17143","0009.00","Peoria IL","Peoria, IL",2437,0.1735 
"61605","17143","0019.00","Peoria IL","Peoria, IL",8,0.0006 
"61605","17143","0048.01","Peoria IL","Peoria, IL",95,0.0068 
"61605","17143","0048.02","Peoria IL","Peoria, IL",1572,0.1119 
"61605","17143","0050.00","Peoria IL","Peoria, IL",1994,0.1419 
"61605","17143","0051.00","Peoria IL","Peoria, IL",2537,0.1806 
"61606","17143","0009.00","Peoria IL","Peoria, IL",112,0.0165 
"61606","17143","0016.00","Peoria IL","Peoria, IL",172,0.0253 
"61606","17143","0018.00","Peoria IL","Peoria, IL",2945,0.4332 
"61606","17143","0019.00","Peoria IL","Peoria, IL",1002,0.1474 
"61606","17143","0020.00","Peoria IL","Peoria, IL",2532,0.3725 
"61606","17143","0021.00","Peoria IL","Peoria, IL",16,0.0024 
"61606","17143","0044.00","Peoria IL","Peoria, IL",19,0.0028 
"61607","17143","0046.00","Peoria IL","Peoria, IL",5052,0.488 
"61607","17143","0048.01","Peoria IL","Peoria, IL",2432,0.2349 
"61607","17143","0048.02","Peoria IL","Peoria, IL",2350,0.227 
"61607","17143","0049.01","Peoria IL","Peoria, IL",497,0.048 
"61607","17143","0049.02","Peoria IL","Peoria, IL",22,0.0021 
"61610","17179","0203.02","Tazewell IL","Creve Coeur, IL",11,0.0022 
"61610","17179","0204.00","Tazewell IL","Creve Coeur, IL",4892,0.9899 
"61610","17179","0205.00","Tazewell IL","Creve Coeur, IL",39,0.0079 
"61611","17179","0201.00","Tazewell IL","East Peoria, IL",2458,0.1031 
"61611","17179","0203.01","Tazewell IL","East Peoria, IL",4544,0.1906 
"61611","17179","0203.02","Tazewell IL","East Peoria, IL",4918,0.2063 
"61611","17179","0204.00","Tazewell IL","East Peoria, IL",87,0.0036 
"61611","17179","0205.00","Tazewell IL","East Peoria, IL",28,0.0012 
"61611","17179","0212.01","Tazewell IL","East Peoria, IL",575,0.0241 
"61611","17179","0212.02","Tazewell IL","East Peoria, IL",3139,0.1317 
"61611","17179","0212.03","Tazewell IL","East Peoria, IL",2920,0.1225 
"61611","17179","0215.00","Tazewell IL","East Peoria, IL",1217,0.0511 
"61611","17179","0224.00","Tazewell IL","East Peoria, IL",120,0.005 
"61611","17203","0305.01","Woodford IL","East Peoria, IL",1774,0.0744 
"61611","17203","0305.02","Woodford IL","East Peoria, IL",2057,0.0863 
"61614","17143","0023.00","Peoria IL","Peoria, IL",2690,0.0992 
"61614","17143","0026.00","Peoria IL","Peoria, IL",1272,0.0469 
"61614","17143","0028.00","Peoria IL","Peoria, IL",2349,0.0866 
"61614","17143","0029.00","Peoria IL","Peoria, IL",3762,0.1387 
"61614","17143","0030.00","Peoria IL","Peoria, IL",4096,0.151 
"61614","17143","0031.03","Peoria IL","Peoria, IL",2783,0.1026 
"61614","17143","0031.04","Peoria IL","Peoria, IL",2552,0.0941 
"61614","17143","0032.00","Peoria IL","Peoria, IL",4142,0.1527 
"61614","17143","0033.00","Peoria IL","Peoria, IL",2899,0.1069 
"61614","17143","0034.03","Peoria IL","Peoria, IL",558,0.0206 
"61614","17143","0042.00","Peoria IL","Peoria, IL",16,0.0006 
"61615","17143","0027.02","Peoria IL","Peoria, IL",1441,0.0593 
"61615","17143","0028.00","Peoria IL","Peoria, IL",931,0.0383 
"61615","17143","0030.00","Peoria IL","Peoria, IL",566,0.0233 
"61615","17143","0031.01","Peoria IL","Peoria, IL",5432,0.2234 
