"state","zcta5","county","tract","stab","cntyname","zipname","pop10","afact"
"State code","ZIP census tabulation area","County code","Tract","State abbreviation","County name","ZCTA name","Total population (2010)","zcta5 to tract allocation factor"
"17","62234","17119","4034.01","IL","Madison IL","Collinsville, IL",3923,0.1173 
"17","62234","17119","4034.02","IL","Madison IL","Collinsville, IL",6031,0.1804 
"17","62234","17119","4035.02","IL","Madison IL","Collinsville, IL",6152,0.184 
"17","62234","17119","4035.32","IL","Madison IL","Collinsville, IL",659,0.0197 
"17","62234","17119","4035.33","IL","Madison IL","Collinsville, IL",1360,0.0407 
"17","62234","17119","4035.34","IL","Madison IL","Collinsville, IL",2240,0.067 
"17","62234","17163","5024.04","IL","St. Clair IL","Collinsville, IL",1293,0.0387 
"17","62234","17163","5034.04","IL","St. Clair IL","Collinsville, IL",62,0.0019 
"17","62234","17163","5034.12","IL","St. Clair IL","Collinsville, IL",2976,0.089 
"17","62234","17163","5043.53","IL","St. Clair IL","Collinsville, IL",78,0.0023 
"17","62236","17133","6001.01","IL","Monroe IL","Columbia, IL",7074,0.5631 
"17","62236","17133","6001.02","IL","Monroe IL","Columbia, IL",4814,0.3832 
"17","62236","17133","6004.01","IL","Monroe IL","Columbia, IL",31,0.0025 
"17","62236","17133","6004.02","IL","Monroe IL","Columbia, IL",75,0.006 
"17","62236","17163","5031.00","IL","St. Clair IL","Columbia, IL",521,0.0415 
"17","62236","17163","5032.03","IL","St. Clair IL","Columbia, IL",47,0.0037 
"17","62237","17145","0301.00","IL","Perry IL","Coulterville, IL",762,0.2866 
"17","62237","17145","0303.00","IL","Perry IL","Coulterville, IL",24,0.009 
"17","62237","17157","9505.00","IL","Randolph IL","Coulterville, IL",1434,0.5393 
"17","62237","17157","9507.00","IL","Randolph IL","Coulterville, IL",11,0.0041 
"17","62237","17189","9502.00","IL","Washington IL","Coulterville, IL",3,0.0011 
"17","62237","17189","9504.00","IL","Washington IL","Coulterville, IL",425,0.1598 
"17","62238","17145","0301.00","IL","Perry IL","Cutler, IL",27,0.0388 
"17","62238","17145","0303.00","IL","Perry IL","Cutler, IL",669,0.9612 
"17","62239","17163","5031.00","IL","St. Clair IL","Dupo, IL",4954,1 
"17","62240","17163","5031.00","IL","St. Clair IL","East Carondelet, IL",1966,1 
"17","62241","17157","9509.00","IL","Randolph IL","Ellis Grove, IL",220,0.2074 
"17","62241","17157","9510.00","IL","Randolph IL","Ellis Grove, IL",825,0.7776 
"17","62241","17157","9512.00","IL","Randolph IL","Ellis Grove, IL",16,0.0151 
"17","62242","17157","9507.00","IL","Randolph IL","Evansville, IL",146,0.0957 
"17","62242","17157","9509.00","IL","Randolph IL","Evansville, IL",1380,0.9043 
"17","62243","17163","5039.03","IL","St. Clair IL","Freeburg, IL",597,0.101 
"17","62243","17163","5039.05","IL","St. Clair IL","Freeburg, IL",2966,0.5019 
"17","62243","17163","5039.06","IL","St. Clair IL","Freeburg, IL",2109,0.3569 
"17","62243","17163","5040.01","IL","St. Clair IL","Freeburg, IL",238,0.0403 
"17","62244","17133","6005.01","IL","Monroe IL","Fults, IL",360,0.3114 
"17","62244","17133","6005.02","IL","Monroe IL","Fults, IL",796,0.6886 
"17","62245","17027","9006.01","IL","Clinton IL","Germantown, IL",1386,0.7726 
"17","62245","17027","9006.02","IL","Clinton IL","Germantown, IL",408,0.2274 
"17","62246","17005","9512.00","IL","Bond IL","Greenville, IL",1546,0.1493 
"17","62246","17005","9513.00","IL","Bond IL","Greenville, IL",6958,0.6719 
"17","62246","17005","9514.00","IL","Bond IL","Greenville, IL",859,0.083 
"17","62246","17005","9515.00","IL","Bond IL","Greenville, IL",992,0.0958 
"17","62248","17133","6005.02","IL","Monroe IL","Hecker, IL (PO boxes)",320,1 
"17","62249","17027","9002.00","IL","Clinton IL","Highland, IL",235,0.0147 
"17","62249","17119","4036.01","IL","Madison IL","Highland, IL",3261,0.2042 
"17","62249","17119","4036.03","IL","Madison IL","Highland, IL",1891,0.1184 
"17","62249","17119","4036.04","IL","Madison IL","Highland, IL",6619,0.4144 
"17","62249","17119","4037.01","IL","Madison IL","Highland, IL",459,0.0287 
"17","62249","17119","4037.02","IL","Madison IL","Highland, IL",3127,0.1958 
"17","62249","17119","4038.02","IL","Madison IL","Highland, IL",379,0.0237 
"17","62250","17027","9005.00","IL","Clinton IL","Hoffman, IL",504,1 
"17","62253","17005","9515.00","IL","Bond IL","Keyesport, IL",416,0.5977 
"17","62253","17027","9004.02","IL","Clinton IL","Keyesport, IL",240,0.3448 
"17","62253","17051","9510.00","IL","Fayette IL","Keyesport, IL",40,0.0575 
"17","62254","17163","5043.02","IL","St. Clair IL","Lebanon, IL",5740,0.9427 
"17","62254","17163","5043.53","IL","St. Clair IL","Lebanon, IL",349,0.0573 
"17","62255","17163","5040.02","IL","St. Clair IL","Lenzburg, IL",1001,1 
"17","62257","17157","9507.00","IL","Randolph IL","Marissa, IL",29,0.009 
"17","62257","17163","5040.02","IL","St. Clair IL","Marissa, IL",2761,0.8591 
"17","62257","17189","9502.00","IL","Washington IL","Marissa, IL",76,0.0236 
"17","62257","17189","9504.00","IL","Washington IL","Marissa, IL",348,0.1083 
"17","62258","17163","5039.03","IL","St. Clair IL","Mascoutah, IL",27,0.0029 
"17","62258","17163","5039.06","IL","St. Clair IL","Mascoutah, IL",37,0.004 
"17","62258","17163","5040.02","IL","St. Clair IL","Mascoutah, IL",1281,0.1393 
"17","62258","17163","5043.02","IL","St. Clair IL","Mascoutah, IL",53,0.0058 
"17","62258","17163","5043.03","IL","St. Clair IL","Mascoutah, IL",7801,0.848 
"17","62260","17163","5031.00","IL","St. Clair IL","Millstadt, IL",225,0.0309 
"17","62260","17163","5032.02","IL","St. Clair IL","Millstadt, IL",970,0.1331 
"17","62260","17163","5032.03","IL","St. Clair IL","Millstadt, IL",6095,0.8361 
"17","62261","17157","9509.00","IL","Randolph IL","Modoc, IL",152,1 
"17","62262","17005","9512.00","IL","Bond IL","Mulberry Grove, IL",1183,0.6536 
"17","62262","17005","9515.00","IL","Bond IL","Mulberry Grove, IL",241,0.1331 
"17","62262","17051","9507.00","IL","Fayette IL","Mulberry Grove, IL",148,0.0818 
"17","62262","17051","9510.00","IL","Fayette IL","Mulberry Grove, IL",238,0.1315 
"17","62263","17145","0301.00","IL","Perry IL","Nashville, IL",75,0.0139 
"17","62263","17189","9501.00","IL","Washington IL","Nashville, IL",523,0.0971 
"17","62263","17189","9502.00","IL","Washington IL","Nashville, IL",367,0.0681 
"17","62263","17189","9503.00","IL","Washington IL","Nashville, IL",3355,0.6228 
"17","62263","17189","9504.00","IL","Washington IL","Nashville, IL",1067,0.1981 
"17","62264","17133","6005.02","IL","Monroe IL","New Athens, IL",116,0.0348 
"17","62264","17163","5040.01","IL","St. Clair IL","New Athens, IL",2827,0.8469 
"17","62264","17163","5040.02","IL","St. Clair IL","New Athens, IL",395,0.1183 
"17","62265","17027","9006.02","IL","Clinton IL","New Baden, IL",4070,0.935 
"17","62265","17163","5043.02","IL","St. Clair IL","New Baden, IL",274,0.0629 
"17","62265","17163","5043.03","IL","St. Clair IL","New Baden, IL",9,0.0021 
"17","62266","17027","9006.02","IL","Clinton IL","New Memphis, IL (PO boxes)",254,1 
"17","62268","17145","0301.00","IL","Perry IL","Oakdale, IL",20,0.0271 
"17","62268","17189","9502.00","IL","Washington IL","Oakdale, IL",187,0.2534 
"17","62268","17189","9504.00","IL","Washington IL","Oakdale, IL",531,0.7195 
"17","62269","17163","5034.04","IL","St. Clair IL","O Fallon, IL",2292,0.0731 
"17","62269","17163","5034.14","IL","St. Clair IL","O Fallon, IL",3656,0.1166 
"17","62269","17163","5039.04","IL","St. Clair IL","O Fallon, IL",1800,0.0574 
"17","62269","17163","5043.02","IL","St. Clair IL","O Fallon, IL",836,0.0267 
"17","62269","17163","5043.51","IL","St. Clair IL","O Fallon, IL",3596,0.1147 
"17","62269","17163","5043.52","IL","St. Clair IL","O Fallon, IL",4317,0.1377 
"17","62269","17163","5043.53","IL","St. Clair IL","O Fallon, IL",3715,0.1185 
"17","62269","17163","5043.54","IL","St. Clair IL","O Fallon, IL",5990,0.1911 
"17","62269","17163","5043.55","IL","St. Clair IL","O Fallon, IL",5146,0.1642 
"17","62271","17189","9501.00","IL","Washington IL","Okawville, IL",144,0.0693 
"17","62271","17189","9502.00","IL","Washington IL","Okawville, IL",1933,0.9307 
"17","62272","17145","0303.00","IL","Perry IL","Percy, IL",297,0.1774 
"17","62272","17157","9505.00","IL","Randolph IL","Percy, IL",11,0.0066 
"17","62272","17157","9510.00","IL","Randolph IL","Percy, IL",91,0.0544 
"17","62272","17157","9511.00","IL","Randolph IL","Percy, IL",1275,0.7616 
"17","62273","17005","9515.00","IL","Bond IL","Pierron, IL (PO boxes)",426,1 
"17","62274","17145","0301.00","IL","Perry IL","Pinckneyville, IL",878,0.1044 
"17","62274","17145","0302.00","IL","Perry IL","Pinckneyville, IL",7141,0.8491 
"17","62274","17145","0303.00","IL","Perry IL","Pinckneyville, IL",391,0.0465 
"17","62275","17005","9514.00","IL","Bond IL","Pocahontas, IL",657,0.1814 
"17","62275","17005","9515.00","IL","Bond IL","Pocahontas, IL",2089,0.5769 
"17","62275","17027","9002.00","IL","Clinton IL","Pocahontas, IL",224,0.0619 
"17","62275","17119","4037.02","IL","Madison IL","Pocahontas, IL",494,0.1364 
"17","62275","17119","4038.02","IL","Madison IL","Pocahontas, IL",157,0.0434 
"17","62277","17133","6005.02","IL","Monroe IL","Prairie Du Rocher, IL",254,0.1933 
"17","62277","17157","9509.00","IL","Randolph IL","Prairie Du Rocher, IL",1060,0.8067 
"17","62278","17133","6005.01","IL","Monroe IL","Red Bud, IL",152,0.0227 
"17","62278","17133","6005.02","IL","Monroe IL","Red Bud, IL",1299,0.1942 
"17","62278","17157","9507.00","IL","Randolph IL","Red Bud, IL",22,0.0033 
"17","62278","17157","9508.00","IL","Randolph IL","Red Bud, IL",4653,0.6955 
"17","62278","17157","9509.00","IL","Randolph IL","Red Bud, IL",564,0.0843 
"17","62279","17133","6005.02","IL","Monroe IL","Renault, IL (PO boxes)",69,1 
"17","62280","17077","0103.00","IL","Jackson IL","Rockwood, IL",192,0.4324 
"17","62280","17157","9510.00","IL","Randolph IL","Rockwood, IL",252,0.5676 
"17","62281","17119","4035.31","IL","Madison IL","Saint Jacob, IL",327,0.1517 
"17","62281","17119","4035.32","IL","Madison IL","Saint Jacob, IL",10,0.0046 
"17","62281","17119","4037.01","IL","Madison IL","Saint Jacob, IL",62,0.0288 
"17","62281","17119","4037.02","IL","Madison IL","Saint Jacob, IL",1756,0.8148 
"17","62282","17163","5040.02","IL","St. Clair IL","Saint Libory, IL (PO boxes)",471,1 
"17","62284","17005","9512.00","IL","Bond IL","Smithboro, IL",352,0.5535 
"17","62284","17005","9515.00","IL","Bond IL","Smithboro, IL",284,0.4465 
"17","62285","17163","5032.03","IL","St. Clair IL","Smithton, IL",66,0.0147 
"17","62285","17163","5039.06","IL","St. Clair IL","Smithton, IL",2713,0.605 
"17","62285","17163","5040.01","IL","St. Clair IL","Smithton, IL",1705,0.3802 
"17","62286","17157","9505.00","IL","Randolph IL","Sparta, IL",802,0.1335 
"17","62286","17157","9506.00","IL","Randolph IL","Sparta, IL",4380,0.729 
"17","62286","17157","9507.00","IL","Randolph IL","Sparta, IL",614,0.1022 
"17","62286","17157","9509.00","IL","Randolph IL","Sparta, IL",23,0.0038 
"17","62286","17157","9510.00","IL","Randolph IL","Sparta, IL",189,0.0315 
"17","62288","17157","9505.00","IL","Randolph IL","Steeleville, IL",39,0.0134 
"17","62288","17157","9510.00","IL","Randolph IL","Steeleville, IL",516,0.1768 
"17","62288","17157","9511.00","IL","Randolph IL","Steeleville, IL",2363,0.8098 
"17","62289","17163","5043.02","IL","St. Clair IL","Summerfield, IL (PO boxes)",350,1 
"17","62292","17157","9507.00","IL","Randolph IL","Tilden, IL (PO boxes)",947,1 
"17","62293","17027","9001.00","IL","Clinton IL","Trenton, IL",3763,0.7925 
"17","62293","17027","9006.02","IL","Clinton IL","Trenton, IL",122,0.0257 
"17","62293","17119","4037.02","IL","Madison IL","Trenton, IL",397,0.0836 
"17","62293","17163","5043.02","IL","St. Clair IL","Trenton, IL",466,0.0981 
"17","62294","17119","4035.31","IL","Madison IL","Troy, IL",7899,0.5498 
"17","62294","17119","4035.32","IL","Madison IL","Troy, IL",4031,0.2806 
"17","62294","17119","4035.33","IL","Madison IL","Troy, IL",1306,0.0909 
"17","62294","17119","4037.01","IL","Madison IL","Troy, IL",1032,0.0718 
"17","62294","17163","5043.02","IL","St. Clair IL","Troy, IL",99,0.0069 
"17","62295","17133","6004.02","IL","Monroe IL","Valmeyer, IL",1391,0.8699 
"17","62295","17133","6005.02","IL","Monroe IL","Valmeyer, IL",208,0.1301 
"17","62297","17157","9507.00","IL","Randolph IL","Walsh, IL",94,0.208 
"17","62297","17157","9509.00","IL","Randolph IL","Walsh, IL",199,0.4403 
"17","62297","17157","9510.00","IL","Randolph IL","Walsh, IL",159,0.3518 
"17","62298","17133","6004.01","IL","Monroe IL","Waterloo, IL",6365,0.3832 
"17","62298","17133","6004.02","IL","Monroe IL","Waterloo, IL",2981,0.1795 
"17","62298","17133","6005.01","IL","Monroe IL","Waterloo, IL",6376,0.3839 
"17","62298","17133","6005.02","IL","Monroe IL","Waterloo, IL",276,0.0166 
"17","62298","17163","5032.03","IL","St. Clair IL","Waterloo, IL",480,0.0289 
"17","62298","17163","5040.01","IL","St. Clair IL","Waterloo, IL",131,0.0079 
"17","62301","17001","0001.00","IL","Adams IL","Quincy, IL",2821,0.0836 
"17","62301","17001","0002.01","IL","Adams IL","Quincy, IL",1452,0.043 
"17","62301","17001","0002.02","IL","Adams IL","Quincy, IL",2999,0.0888 
"17","62301","17001","0004.00","IL","Adams IL","Quincy, IL",3684,0.1091 
"17","62301","17001","0005.00","IL","Adams IL","Quincy, IL",2337,0.0692 
"17","62301","17001","0006.00","IL","Adams IL","Quincy, IL",3718,0.1101 
"17","62301","17001","0007.00","IL","Adams IL","Quincy, IL",1481,0.0439 
"17","62301","17001","0008.00","IL","Adams IL","Quincy, IL",2711,0.0803 
"17","62301","17001","0009.00","IL","Adams IL","Quincy, IL",2100,0.0622 
"17","62301","17001","0010.01","IL","Adams IL","Quincy, IL",3391,0.1005 
"17","62301","17001","0010.02","IL","Adams IL","Quincy, IL",2903,0.086 
"17","62301","17001","0011.00","IL","Adams IL","Quincy, IL",4161,0.1233 
"17","62305","17001","0001.00","IL","Adams IL","Quincy, IL",1806,0.1 
"17","62305","17001","0002.01","IL","Adams IL","Quincy, IL",534,0.0296 
"17","62305","17001","0004.00","IL","Adams IL","Quincy, IL",638,0.0353 
"17","62305","17001","0009.00","IL","Adams IL","Quincy, IL",473,0.0262 
"17","62305","17001","0010.02","IL","Adams IL","Quincy, IL",320,0.0177 
"17","62305","17001","0011.00","IL","Adams IL","Quincy, IL",3096,0.1715 
"17","62305","17001","0101.00","IL","Adams IL","Quincy, IL",177,0.0098 
"17","62305","17001","0103.00","IL","Adams IL","Quincy, IL",505,0.028 
"17","62305","17001","0104.00","IL","Adams IL","Quincy, IL",2061,0.1142 
"17","62305","17001","0105.00","IL","Adams IL","Quincy, IL",2989,0.1656 
"17","62305","17001","0106.00","IL","Adams IL","Quincy, IL",5453,0.3021 
"17","62311","17001","0102.00","IL","Adams IL","Augusta, IL",29,0.0337 
"17","62311","17067","9543.00","IL","Hancock IL","Augusta, IL",746,0.8674 
"17","62311","17169","9701.00","IL","Schuyler IL","Augusta, IL",85,0.0988 
"17","62312","17001","0103.00","IL","Adams IL","Barry, IL",225,0.1041 
"17","62312","17149","9524.00","IL","Pike IL","Barry, IL",97,0.0449 
"17","62312","17149","9525.00","IL","Pike IL","Barry, IL",1574,0.728 
"17","62312","17149","9526.00","IL","Pike IL","Barry, IL",266,0.123 
"17","62313","17067","9542.00","IL","Hancock IL","Basco, IL",84,0.2159 
"17","62313","17067","9543.00","IL","Hancock IL","Basco, IL",305,0.7841 
"17","62314","17001","0103.00","IL","Adams IL","Baylis, IL",72,0.1178 
"17","62314","17149","9524.00","IL","Pike IL","Baylis, IL",539,0.8822 
"17","62316","17001","0102.00","IL","Adams IL","Bowen, IL",2,0.003 
"17","62316","17067","9543.00","IL","Hancock IL","Bowen, IL",658,0.997 
"17","62319","17169","9701.00","IL","Schuyler IL","Camden, IL",264,1 
"17","62320","17001","0102.00","IL","Adams IL","Camp Point, IL",1640,0.7506 
"17","62320","17001","0103.00","IL","Adams IL","Camp Point, IL",513,0.2348 
"17","62320","17001","0104.00","IL","Adams IL","Camp Point, IL",32,0.0146 
"17","62321","17067","9537.00","IL","Hancock IL","Carthage, IL",195,0.0477 
"17","62321","17067","9538.00","IL","Hancock IL","Carthage, IL",2720,0.6649 
"17","62321","17067","9539.00","IL","Hancock IL","Carthage, IL",379,0.0926 
"17","62321","17067","9540.00","IL","Hancock IL","Carthage, IL",24,0.0059 
"17","62321","17067","9543.00","IL","Hancock IL","Carthage, IL",773,0.189 
"17","62323","17009","9704.00","IL","Brown IL","Chambersburg, IL",8,0.0276 
"17","62323","17149","9524.00","IL","Pike IL","Chambersburg, IL",282,0.9724 
"17","62324","17001","0102.00","IL","Adams IL","Clayton, IL",946,0.6951 
"17","62324","17001","0103.00","IL","Adams IL","Clayton, IL",386,0.2836 
"17","62324","17009","9704.00","IL","Brown IL","Clayton, IL",29,0.0213 
"17","62325","17001","0101.00","IL","Adams IL","Coatsburg, IL",346,0.8586 
"17","62325","17001","0102.00","IL","Adams IL","Coatsburg, IL",45,0.1117 
"17","62325","17001","0104.00","IL","Adams IL","Coatsburg, IL",12,0.0298 
"17","62326","17067","9543.00","IL","Hancock IL","Colchester, IL",28,0.0113 
"17","62326","17109","0102.00","IL","McDonough IL","Colchester, IL",64,0.0258 
"17","62326","17109","0103.00","IL","McDonough IL","Colchester, IL",175,0.0706 
"17","62326","17109","0111.00","IL","McDonough IL","Colchester, IL",2211,0.8923 
"17","62330","17067","9537.00","IL","Hancock IL","Dallas City, IL",311,0.1758 
"17","62330","17067","9539.00","IL","Hancock IL","Dallas City, IL",1193,0.6744 
"17","62330","17067","9540.00","IL","Hancock IL","Dallas City, IL",32,0.0181 
"17","62330","17071","9735.00","IL","Henderson IL","Dallas City, IL",233,0.1317 
"17","62334","17067","9540.00","IL","Hancock IL","Elvaston, IL (PO boxes)",172,1 
"17","62336","17067","9539.00","IL","Hancock IL","Ferris, IL (PO boxes)",47,1 
"17","62338","17001","0101.00","IL","Adams IL","Fowler, IL",49,0.0333 
"17","62338","17001","0104.00","IL","Adams IL","Fowler, IL",1424,0.9667 
"17","62339","17001","0102.00","IL","Adams IL","Golden, IL",874,1 
"17","62340","17149","9524.00","IL","Pike IL","Griggsville, IL",1713,0.9988 
"17","62340","17149","9528.00","IL","Pike IL","Griggsville, IL",2,0.0012 
"17","62341","17067","9539.00","IL","Hancock IL","Hamilton, IL",2,0.0006 
"17","62341","17067","9540.00","IL","Hancock IL","Hamilton, IL",241,0.0668 
"17","62341","17067","9541.00","IL","Hancock IL","Hamilton, IL",3339,0.9249 
"17","62341","17067","9542.00","IL","Hancock IL","Hamilton, IL",28,0.0078 
"17","62343","17001","0103.00","IL","Adams IL","Hull, IL",39,0.0548 
"17","62343","17149","9525.00","IL","Pike IL","Hull, IL",673,0.9452 
"17","62344","17169","9701.00","IL","Schuyler IL","Huntsville, IL",138,1 
"17","62345","17149","9525.00","IL","Pike IL","Kinderhook, IL",334,0.9356 
"17","62345","17149","9526.00","IL","Pike IL","Kinderhook, IL",23,0.0644 
"17","62346","17001","0102.00","IL","Adams IL","La Prairie, IL",140,0.7865 
"17","62346","17169","9701.00","IL","Schuyler IL","La Prairie, IL",38,0.2135 
"17","62347","17001","0103.00","IL","Adams IL","Liberty, IL",2253,0.9873 
